,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,dominant_topic
751779401,0.0,0.07,0.02,0.52,0.03,0.0,0.19,0.04,0.05,0.0,0.0,0.0,0.02,0.02,0.03,3
751812865,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.46,0.13,0.03,0.0,0.0,0.0,0.0,0.04,7
751823701,0.0,0.08,0.02,0.14,0.19,0.0,0.36,0.0,0.01,0.0,0.01,0.07,0.04,0.0,0.07,6
751835253,0.0,0.2,0.0,0.04,0.04,0.11,0.08,0.0,0.26,0.0,0.01,0.0,0.0,0.0,0.26,8
751892059,0.0,0.01,0.13,0.14,0.11,0.0,0.21,0.04,0.06,0.22,0.0,0.0,0.0,0.01,0.06,9
751899190,0.01,0.0,0.01,0.29,0.05,0.0,0.36,0.1,0.02,0.03,0.01,0.0,0.0,0.0,0.1,6
751929755,0.0,0.04,0.0,0.05,0.07,0.01,0.71,0.04,0.0,0.0,0.0,0.0,0.07,0.0,0.0,6
751966419,0.0,0.01,0.0,0.07,0.01,0.0,0.07,0.07,0.52,0.06,0.02,0.01,0.11,0.02,0.04,8
751984285,0.0,0.0,0.0,0.49,0.01,0.0,0.36,0.01,0.02,0.0,0.01,0.0,0.05,0.03,0.04,3
751986190,0.0,0.0,0.0,0.51,0.06,0.0,0.36,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,3
751992728,0.01,0.0,0.0,0.26,0.1,0.0,0.3,0.0,0.2,0.09,0.0,0.0,0.0,0.0,0.03,6
752028254,0.0,0.03,0.0,0.48,0.13,0.0,0.13,0.0,0.06,0.01,0.02,0.0,0.13,0.0,0.01,3
752097161,0.0,0.0,0.0,0.03,0.07,0.0,0.39,0.0,0.24,0.0,0.0,0.0,0.0,0.2,0.06,6
752133827,0.0,0.0,0.0,0.08,0.24,0.0,0.49,0.0,0.03,0.0,0.0,0.0,0.07,0.0,0.07,6
752181879,0.0,0.24,0.0,0.0,0.07,0.0,0.0,0.0,0.47,0.0,0.06,0.0,0.11,0.0,0.04,8
752192081,0.0,0.18,0.0,0.27,0.09,0.01,0.07,0.02,0.15,0.0,0.0,0.0,0.14,0.07,0.0,3
752239189,0.0,0.02,0.0,0.07,0.0,0.0,0.29,0.02,0.13,0.01,0.0,0.0,0.0,0.4,0.06,13
752267767,0.0,0.0,0.0,0.0,0.04,0.0,0.68,0.0,0.16,0.0,0.0,0.02,0.01,0.01,0.08,6
752283460,0.19,0.01,0.0,0.08,0.03,0.01,0.23,0.0,0.06,0.01,0.12,0.0,0.12,0.01,0.12,6
752332948,0.0,0.01,0.0,0.34,0.05,0.0,0.3,0.0,0.23,0.05,0.0,0.0,0.0,0.0,0.02,3
752391148,0.0,0.02,0.0,0.0,0.0,0.27,0.26,0.0,0.09,0.24,0.0,0.1,0.02,0.0,0.0,5
752395006,0.03,0.01,0.0,0.0,0.0,0.0,0.28,0.0,0.34,0.02,0.25,0.06,0.01,0.0,0.0,8
752402276,0.0,0.0,0.0,0.23,0.0,0.0,0.29,0.3,0.0,0.06,0.0,0.0,0.0,0.09,0.03,7
752402759,0.0,0.22,0.0,0.0,0.0,0.0,0.3,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,8
752417646,0.0,0.06,0.0,0.17,0.0,0.0,0.27,0.17,0.32,0.0,0.0,0.0,0.0,0.0,0.0,8
752470543,0.0,0.14,0.0,0.0,0.0,0.0,0.26,0.0,0.3,0.1,0.0,0.15,0.0,0.0,0.04,8
752486132,0.0,0.26,0.0,0.0,0.0,0.01,0.0,0.01,0.61,0.0,0.02,0.0,0.0,0.02,0.07,8
752488486,0.0,0.0,0.06,0.09,0.45,0.0,0.26,0.0,0.08,0.06,0.0,0.0,0.0,0.0,0.0,4
752596111,0.0,0.09,0.0,0.25,0.08,0.0,0.08,0.0,0.4,0.02,0.02,0.0,0.0,0.02,0.04,8
752712117,0.0,0.0,0.0,0.43,0.06,0.01,0.21,0.07,0.04,0.02,0.0,0.0,0.17,0.0,0.0,3
752716321,0.0,0.2,0.0,0.0,0.0,0.11,0.11,0.0,0.48,0.01,0.0,0.0,0.0,0.0,0.08,8
753029336,0.0,0.0,0.0,0.01,0.0,0.0,0.08,0.0,0.63,0.04,0.19,0.04,0.0,0.0,0.01,8
753088613,0.0,0.05,0.0,0.0,0.06,0.0,0.18,0.04,0.55,0.0,0.03,0.01,0.04,0.04,0.0,8
753138664,0.0,0.0,0.07,0.0,0.18,0.0,0.45,0.11,0.12,0.0,0.0,0.0,0.01,0.0,0.05,6
753240683,0.0,0.03,0.0,0.0,0.03,0.0,0.19,0.01,0.15,0.0,0.05,0.22,0.01,0.0,0.32,14
756004761,0.0,0.0,0.0,0.03,0.0,0.01,0.21,0.0,0.09,0.01,0.0,0.0,0.07,0.0,0.59,14
760025661,0.0,0.02,0.0,0.11,0.0,0.0,0.6,0.0,0.06,0.13,0.01,0.01,0.01,0.02,0.04,6
760105306,0.04,0.0,0.01,0.21,0.26,0.0,0.24,0.05,0.03,0.13,0.0,0.02,0.01,0.01,0.0,4
760143694,0.0,0.0,0.0,0.57,0.0,0.0,0.27,0.08,0.0,0.0,0.0,0.0,0.0,0.07,0.0,3
760146890,0.0,0.16,0.01,0.38,0.05,0.0,0.13,0.0,0.04,0.09,0.01,0.01,0.09,0.0,0.03,3
760157123,0.0,0.05,0.0,0.0,0.01,0.0,0.65,0.02,0.11,0.0,0.0,0.0,0.0,0.0,0.16,6
760183954,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.25,0.0,0.33,0.0,0.0,0.05,0.23,10
760193812,0.0,0.0,0.02,0.03,0.0,0.08,0.36,0.0,0.07,0.33,0.01,0.07,0.01,0.01,0.02,6
760206826,0.0,0.14,0.02,0.01,0.09,0.02,0.42,0.0,0.07,0.12,0.0,0.05,0.0,0.0,0.06,6
760207084,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.3,0.0,0.0,0.0,0.0,0.4,0.0,13
760239833,0.0,0.08,0.07,0.0,0.06,0.0,0.16,0.0,0.0,0.06,0.1,0.07,0.0,0.22,0.18,13
760298820,0.0,0.0,0.0,0.22,0.0,0.0,0.74,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,6
760326979,0.0,0.03,0.0,0.04,0.14,0.0,0.61,0.0,0.1,0.02,0.0,0.01,0.03,0.0,0.02,6
760386539,0.0,0.01,0.0,0.0,0.0,0.02,0.2,0.0,0.37,0.01,0.03,0.05,0.06,0.0,0.26,8
760404267,0.01,0.04,0.0,0.01,0.36,0.0,0.32,0.02,0.05,0.03,0.0,0.04,0.0,0.0,0.13,4
760458780,0.0,0.0,0.0,0.02,0.17,0.01,0.26,0.01,0.01,0.47,0.02,0.0,0.0,0.02,0.0,9
760471755,0.0,0.07,0.0,0.03,0.14,0.0,0.28,0.03,0.05,0.0,0.0,0.03,0.27,0.0,0.08,6
760548161,0.0,0.0,0.0,0.03,0.0,0.0,0.27,0.09,0.34,0.22,0.0,0.0,0.0,0.0,0.04,8
760579697,0.0,0.0,0.0,0.46,0.0,0.0,0.18,0.0,0.1,0.04,0.02,0.01,0.14,0.0,0.05,3
760586024,0.17,0.19,0.0,0.0,0.0,0.0,0.29,0.01,0.04,0.19,0.1,0.0,0.0,0.0,0.01,6
760608925,0.26,0.0,0.0,0.03,0.0,0.0,0.34,0.06,0.15,0.06,0.03,0.02,0.01,0.0,0.03,6
760620808,0.0,0.0,0.0,0.0,0.15,0.0,0.12,0.0,0.49,0.0,0.0,0.0,0.23,0.0,0.02,8
760729857,0.01,0.03,0.0,0.0,0.1,0.0,0.22,0.01,0.25,0.27,0.0,0.0,0.09,0.01,0.0,9
760794873,0.0,0.0,0.0,0.0,0.0,0.01,0.43,0.0,0.21,0.01,0.0,0.0,0.21,0.0,0.13,6
770051124,0.0,0.0,0.0,0.01,0.0,0.05,0.24,0.0,0.08,0.0,0.55,0.0,0.0,0.0,0.05,10
770071852,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.79,0.0,0.04,0.01,0.0,0.0,0.04,8
770120376,0.0,0.0,0.0,0.25,0.0,0.0,0.18,0.01,0.0,0.0,0.0,0.0,0.0,0.55,0.0,13
770155782,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.71,0.04,0.06,0.06,0.0,0.05,0.02,8
770160469,0.0,0.0,0.0,0.64,0.0,0.0,0.15,0.0,0.18,0.0,0.02,0.0,0.0,0.0,0.0,3
770186364,0.0,0.0,0.0,0.0,0.03,0.0,0.49,0.0,0.19,0.0,0.01,0.0,0.23,0.0,0.05,6
770210727,0.0,0.0,0.0,0.06,0.01,0.0,0.25,0.49,0.08,0.01,0.05,0.01,0.04,0.0,0.0,7
770222786,0.02,0.05,0.07,0.0,0.0,0.0,0.09,0.01,0.47,0.17,0.0,0.1,0.02,0.0,0.0,8
770250773,0.0,0.0,0.0,0.02,0.25,0.0,0.57,0.0,0.03,0.02,0.08,0.0,0.0,0.01,0.03,6
770252545,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.11,0.12,0.0,0.12,0.21,0.0,0.0,0.4,14
770269641,0.29,0.13,0.01,0.07,0.0,0.01,0.33,0.0,0.04,0.05,0.0,0.0,0.02,0.0,0.04,6
770320851,0.0,0.02,0.0,0.14,0.0,0.0,0.18,0.56,0.08,0.0,0.01,0.0,0.02,0.0,0.0,7
770325111,0.0,0.0,0.0,0.0,0.12,0.0,0.59,0.0,0.17,0.0,0.0,0.0,0.11,0.0,0.01,6
770479205,0.0,0.0,0.0,0.01,0.08,0.0,0.23,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.04,8
770485881,0.0,0.0,0.01,0.0,0.06,0.0,0.27,0.09,0.41,0.15,0.0,0.0,0.0,0.0,0.0,8
770496382,0.01,0.0,0.0,0.06,0.05,0.0,0.46,0.0,0.0,0.3,0.0,0.0,0.0,0.04,0.08,6
770547201,0.03,0.0,0.0,0.02,0.0,0.01,0.16,0.0,0.47,0.12,0.02,0.16,0.0,0.01,0.0,8
770562800,0.16,0.05,0.0,0.0,0.0,0.0,0.06,0.0,0.18,0.13,0.32,0.0,0.0,0.0,0.09,10
770568469,0.0,0.0,0.0,0.0,0.01,0.0,0.29,0.0,0.21,0.0,0.0,0.0,0.48,0.0,0.01,12
770602311,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.48,0.0,0.01,0.01,0.09,0.0,0.12,8
770714052,0.0,0.05,0.0,0.0,0.01,0.05,0.19,0.0,0.4,0.19,0.0,0.1,0.0,0.01,0.0,8
800006057,0.0,0.0,0.01,0.0,0.03,0.09,0.34,0.0,0.31,0.0,0.0,0.02,0.02,0.0,0.18,6
810367205,0.0,0.0,0.0,0.0,0.01,0.01,0.3,0.0,0.24,0.0,0.39,0.0,0.0,0.0,0.04,10
810384820,0.0,0.0,0.0,0.18,0.13,0.0,0.22,0.05,0.29,0.08,0.03,0.0,0.01,0.0,0.0,8
810393444,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.48,0.0,0.36,0.05,0.03,0.0,0.0,8
810414042,0.02,0.01,0.0,0.01,0.0,0.0,0.08,0.01,0.17,0.03,0.62,0.0,0.0,0.0,0.04,10
810421243,0.02,0.0,0.02,0.05,0.0,0.0,0.14,0.63,0.0,0.01,0.07,0.0,0.04,0.0,0.01,7
810526651,0.0,0.0,0.0,0.0,0.0,0.1,0.24,0.01,0.18,0.0,0.25,0.07,0.02,0.0,0.13,10
810530827,0.0,0.05,0.03,0.06,0.29,0.0,0.18,0.0,0.29,0.03,0.0,0.01,0.0,0.06,0.0,4
810535303,0.01,0.01,0.0,0.0,0.0,0.0,0.14,0.0,0.29,0.0,0.5,0.0,0.0,0.02,0.03,10
810539964,0.0,0.0,0.0,0.05,0.28,0.07,0.34,0.04,0.09,0.0,0.02,0.09,0.0,0.02,0.0,6
810615887,0.0,0.01,0.0,0.08,0.0,0.01,0.17,0.0,0.09,0.02,0.01,0.0,0.58,0.0,0.03,12
810652266,0.01,0.0,0.0,0.54,0.18,0.0,0.14,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,3
816079539,0.02,0.09,0.0,0.11,0.12,0.0,0.15,0.01,0.37,0.05,0.0,0.0,0.0,0.04,0.03,8
820299013,0.0,0.0,0.0,0.0,0.02,0.0,0.46,0.0,0.39,0.12,0.0,0.0,0.0,0.0,0.0,6
820351171,0.2,0.0,0.0,0.03,0.0,0.0,0.46,0.05,0.05,0.0,0.03,0.0,0.0,0.0,0.17,6
820385049,0.0,0.0,0.0,0.0,0.05,0.0,0.53,0.0,0.03,0.0,0.07,0.02,0.0,0.27,0.03,6
820400218,0.0,0.01,0.0,0.0,0.04,0.21,0.2,0.0,0.18,0.04,0.09,0.0,0.06,0.0,0.18,5
820512146,0.0,0.0,0.02,0.0,0.28,0.01,0.34,0.0,0.15,0.02,0.03,0.08,0.0,0.01,0.06,6
820567901,0.0,0.0,0.0,0.03,0.01,0.07,0.3,0.0,0.27,0.21,0.01,0.06,0.03,0.0,0.02,6
826042478,0.0,0.02,0.0,0.0,0.0,0.0,0.22,0.0,0.22,0.01,0.45,0.01,0.0,0.0,0.09,10
830436453,0.0,0.0,0.0,0.06,0.07,0.04,0.14,0.0,0.17,0.21,0.01,0.13,0.14,0.0,0.04,9
830452460,0.47,0.0,0.0,0.04,0.0,0.04,0.23,0.03,0.11,0.02,0.0,0.0,0.02,0.0,0.04,0
840385934,0.0,0.29,0.0,0.0,0.18,0.0,0.25,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,1
840404917,0.0,0.0,0.0,0.23,0.03,0.0,0.67,0.01,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6
840405254,0.33,0.02,0.01,0.0,0.0,0.0,0.46,0.0,0.03,0.07,0.02,0.0,0.01,0.0,0.04,6
840410111,0.27,0.0,0.0,0.01,0.0,0.0,0.41,0.0,0.11,0.06,0.0,0.0,0.0,0.0,0.13,6
840429686,0.0,0.0,0.0,0.08,0.35,0.0,0.14,0.0,0.05,0.15,0.0,0.0,0.22,0.01,0.0,4
840430495,0.0,0.01,0.0,0.0,0.04,0.0,0.27,0.0,0.32,0.0,0.04,0.0,0.3,0.0,0.01,8
840432950,0.26,0.0,0.0,0.02,0.04,0.02,0.02,0.03,0.27,0.03,0.19,0.07,0.01,0.02,0.03,8
840446365,0.0,0.0,0.0,0.0,0.0,0.06,0.28,0.0,0.06,0.26,0.25,0.05,0.03,0.01,0.0,6
840454115,0.0,0.0,0.0,0.39,0.05,0.0,0.4,0.02,0.08,0.03,0.0,0.0,0.01,0.0,0.0,6
840472090,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.4,0.0,0.05,0.01,0.37,10
840502539,0.05,0.0,0.0,0.0,0.09,0.0,0.07,0.0,0.18,0.0,0.05,0.02,0.07,0.01,0.46,14
840504202,0.0,0.17,0.0,0.0,0.08,0.0,0.08,0.0,0.49,0.0,0.0,0.0,0.04,0.0,0.14,8
840510404,0.0,0.0,0.0,0.03,0.24,0.0,0.43,0.0,0.13,0.0,0.0,0.0,0.02,0.15,0.0,6
840511799,0.0,0.0,0.0,0.0,0.08,0.0,0.64,0.01,0.24,0.0,0.0,0.0,0.0,0.0,0.01,6
840571145,0.0,0.01,0.0,0.47,0.3,0.0,0.1,0.0,0.03,0.09,0.0,0.0,0.0,0.0,0.0,3
840611876,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.2,0.07,0.64,0.0,0.01,0.0,0.03,10
840614285,0.0,0.0,0.0,0.0,0.0,0.02,0.26,0.0,0.2,0.0,0.43,0.0,0.0,0.0,0.07,10
840631786,0.0,0.04,0.0,0.02,0.08,0.0,0.13,0.03,0.09,0.0,0.08,0.06,0.05,0.0,0.41,14
840644270,0.0,0.0,0.0,0.22,0.22,0.0,0.28,0.0,0.12,0.0,0.0,0.0,0.13,0.02,0.01,6
840660026,0.0,0.0,0.0,0.02,0.01,0.0,0.27,0.0,0.12,0.01,0.06,0.0,0.05,0.0,0.46,14
840713739,0.0,0.0,0.12,0.0,0.22,0.0,0.38,0.01,0.07,0.04,0.01,0.0,0.15,0.0,0.0,6
840731930,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.47,0.08,0.0,0.0,0.0,0.0,0.0,0.0,7
840736725,0.0,0.0,0.0,0.09,0.0,0.01,0.0,0.0,0.23,0.05,0.57,0.03,0.0,0.0,0.02,10
840772672,0.0,0.0,0.0,0.03,0.0,0.0,0.52,0.34,0.11,0.0,0.0,0.0,0.0,0.0,0.0,6
840793576,0.1,0.0,0.0,0.09,0.4,0.01,0.21,0.0,0.12,0.07,0.0,0.0,0.01,0.0,0.0,4
840795455,0.01,0.0,0.05,0.11,0.0,0.0,0.2,0.01,0.02,0.27,0.06,0.28,0.0,0.0,0.0,11
840820308,0.0,0.0,0.0,0.39,0.22,0.0,0.13,0.05,0.06,0.14,0.0,0.0,0.0,0.01,0.0,3
840852104,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.27,0.04,0.39,0.0,0.0,0.0,0.04,10
840889330,0.0,0.0,0.0,0.0,0.22,0.0,0.22,0.0,0.27,0.0,0.0,0.01,0.26,0.02,0.0,8
840905184,0.0,0.0,0.0,0.04,0.1,0.0,0.26,0.01,0.13,0.41,0.0,0.0,0.06,0.0,0.0,9
840931491,0.0,0.03,0.0,0.0,0.0,0.0,0.11,0.0,0.24,0.01,0.0,0.0,0.08,0.08,0.45,14
840960471,0.0,0.0,0.04,0.03,0.04,0.02,0.45,0.01,0.11,0.02,0.02,0.2,0.0,0.0,0.08,6
841021059,0.0,0.0,0.01,0.38,0.1,0.0,0.12,0.06,0.07,0.04,0.0,0.0,0.02,0.01,0.18,3
841041149,0.0,0.0,0.0,0.52,0.0,0.0,0.37,0.02,0.05,0.03,0.0,0.0,0.0,0.0,0.02,3
841063447,0.0,0.0,0.01,0.03,0.13,0.01,0.76,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,6
841100975,0.0,0.0,0.03,0.06,0.01,0.0,0.41,0.0,0.05,0.23,0.02,0.2,0.0,0.0,0.0,6
841113831,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.22,0.0,0.7,0.0,0.0,0.0,0.04,10
841116882,0.53,0.0,0.0,0.08,0.0,0.0,0.0,0.04,0.13,0.04,0.02,0.04,0.0,0.11,0.0,0
841141078,0.0,0.0,0.0,0.19,0.02,0.0,0.36,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,8
841166148,0.0,0.0,0.0,0.03,0.0,0.0,0.17,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,8
841186181,0.0,0.02,0.0,0.0,0.0,0.14,0.0,0.0,0.18,0.02,0.05,0.0,0.01,0.02,0.57,14
841188718,0.0,0.43,0.0,0.0,0.13,0.0,0.04,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1
841199481,0.02,0.0,0.01,0.1,0.01,0.01,0.36,0.15,0.13,0.19,0.0,0.01,0.0,0.0,0.02,6
841206341,0.0,0.0,0.0,0.36,0.09,0.0,0.26,0.0,0.06,0.07,0.0,0.0,0.14,0.0,0.0,3
841244211,0.0,0.0,0.0,0.01,0.19,0.0,0.27,0.0,0.14,0.01,0.0,0.0,0.37,0.0,0.01,12
841267604,0.01,0.0,0.0,0.0,0.04,0.06,0.45,0.0,0.18,0.01,0.02,0.01,0.17,0.0,0.06,6
841303335,0.0,0.0,0.0,0.01,0.29,0.01,0.17,0.0,0.17,0.0,0.2,0.0,0.04,0.0,0.1,4
841315910,0.0,0.0,0.01,0.02,0.42,0.0,0.27,0.0,0.12,0.0,0.0,0.05,0.0,0.0,0.11,4
841328829,0.01,0.02,0.01,0.01,0.02,0.01,0.07,0.0,0.23,0.27,0.28,0.0,0.0,0.01,0.06,10
841351483,0.24,0.0,0.0,0.05,0.0,0.0,0.19,0.03,0.16,0.02,0.24,0.01,0.0,0.0,0.05,0
841397081,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.44,0.2,0.0,0.0,0.0,0.0,0.0,8
841418525,0.16,0.14,0.0,0.04,0.01,0.01,0.15,0.02,0.15,0.16,0.13,0.0,0.0,0.0,0.02,0
841436731,0.0,0.0,0.0,0.01,0.06,0.0,0.45,0.0,0.05,0.0,0.16,0.0,0.1,0.01,0.16,6
841440292,0.01,0.0,0.0,0.64,0.0,0.0,0.15,0.03,0.04,0.06,0.0,0.01,0.01,0.0,0.04,3
841445744,0.0,0.19,0.0,0.03,0.07,0.01,0.29,0.0,0.29,0.05,0.0,0.0,0.02,0.05,0.0,6
841455282,0.0,0.0,0.0,0.0,0.27,0.0,0.39,0.0,0.24,0.07,0.0,0.0,0.02,0.0,0.0,6
841462044,0.0,0.0,0.0,0.02,0.0,0.01,0.13,0.03,0.44,0.0,0.32,0.01,0.0,0.01,0.03,8
841471157,0.0,0.23,0.0,0.03,0.02,0.0,0.23,0.02,0.39,0.01,0.0,0.0,0.01,0.0,0.05,8
841535770,0.0,0.29,0.0,0.0,0.03,0.07,0.0,0.0,0.27,0.0,0.07,0.0,0.02,0.0,0.24,1
841567838,0.0,0.02,0.0,0.35,0.2,0.0,0.3,0.0,0.07,0.0,0.02,0.0,0.03,0.0,0.0,3
841568566,0.0,0.0,0.0,0.0,0.01,0.0,0.15,0.12,0.35,0.25,0.0,0.07,0.01,0.0,0.03,8
841582086,0.0,0.0,0.08,0.0,0.0,0.0,0.27,0.0,0.1,0.0,0.0,0.14,0.33,0.02,0.05,12
841595852,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.04,0.66,0.02,0.02,0.0,0.03,0.01,0.02,8
841600797,0.0,0.0,0.0,0.07,0.19,0.0,0.27,0.01,0.18,0.12,0.0,0.11,0.04,0.0,0.0,6
841612045,0.22,0.01,0.01,0.13,0.0,0.0,0.3,0.0,0.12,0.19,0.01,0.0,0.0,0.01,0.0,6
841627277,0.03,0.09,0.0,0.02,0.14,0.03,0.05,0.04,0.26,0.04,0.05,0.14,0.01,0.01,0.09,8
846011918,0.0,0.0,0.0,0.1,0.07,0.0,0.63,0.01,0.13,0.03,0.0,0.0,0.03,0.0,0.0,6
846032307,0.27,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.12,0.09,0.32,0.02,0.0,0.0,11
850125045,0.0,0.0,0.0,0.02,0.0,0.0,0.11,0.0,0.27,0.0,0.05,0.1,0.05,0.0,0.38,14
850202503,0.0,0.0,0.0,0.0,0.01,0.0,0.38,0.0,0.12,0.0,0.0,0.0,0.0,0.01,0.48,14
850207652,0.4,0.02,0.0,0.08,0.05,0.0,0.18,0.02,0.13,0.0,0.0,0.0,0.0,0.01,0.11,0
850223225,0.0,0.36,0.0,0.02,0.0,0.02,0.06,0.01,0.19,0.0,0.0,0.08,0.0,0.0,0.25,1
850277138,0.0,0.0,0.0,0.19,0.06,0.0,0.23,0.06,0.33,0.0,0.0,0.0,0.12,0.0,0.02,8
850283204,0.0,0.0,0.0,0.23,0.14,0.0,0.39,0.0,0.1,0.1,0.0,0.0,0.0,0.01,0.04,6
850325494,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.0,0.3,0.0,0.02,0.3,0.07,0.01,0.24,8
850357897,0.0,0.0,0.02,0.01,0.0,0.14,0.22,0.01,0.08,0.33,0.11,0.08,0.0,0.01,0.0,9
850359138,0.0,0.0,0.01,0.12,0.0,0.0,0.3,0.0,0.11,0.0,0.02,0.0,0.0,0.4,0.04,13
850364261,0.0,0.0,0.0,0.02,0.0,0.05,0.14,0.0,0.22,0.03,0.26,0.08,0.0,0.0,0.19,10
850416803,0.01,0.0,0.0,0.04,0.01,0.0,0.32,0.49,0.09,0.02,0.02,0.0,0.0,0.0,0.0,7
850457916,0.0,0.0,0.02,0.0,0.0,0.0,0.2,0.01,0.0,0.0,0.73,0.0,0.01,0.0,0.02,10
856000484,0.55,0.0,0.0,0.12,0.01,0.0,0.18,0.0,0.05,0.03,0.0,0.0,0.06,0.0,0.0,0
856018576,0.03,0.11,0.0,0.32,0.21,0.0,0.11,0.01,0.09,0.01,0.01,0.0,0.05,0.05,0.0,3
860098932,0.0,0.0,0.0,0.14,0.14,0.0,0.43,0.0,0.24,0.0,0.0,0.0,0.05,0.0,0.0,6
860111676,0.0,0.0,0.0,0.0,0.03,0.22,0.28,0.0,0.15,0.21,0.02,0.06,0.0,0.0,0.03,6
860133718,0.0,0.0,0.0,0.0,0.19,0.0,0.44,0.03,0.09,0.01,0.02,0.0,0.03,0.12,0.07,6
860135567,0.38,0.0,0.0,0.09,0.04,0.01,0.07,0.0,0.24,0.1,0.05,0.02,0.0,0.0,0.0,0
860184349,0.0,0.0,0.0,0.0,0.04,0.0,0.2,0.0,0.27,0.02,0.0,0.0,0.46,0.0,0.0,12
860205254,0.0,0.0,0.0,0.0,0.39,0.0,0.56,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.01,6
860211666,0.0,0.0,0.0,0.17,0.09,0.0,0.36,0.0,0.02,0.03,0.0,0.0,0.31,0.0,0.01,6
860212873,0.0,0.0,0.0,0.05,0.0,0.0,0.08,0.0,0.52,0.0,0.23,0.0,0.09,0.0,0.02,8
860217838,0.0,0.17,0.01,0.0,0.0,0.08,0.07,0.01,0.5,0.04,0.0,0.01,0.0,0.01,0.11,8
860307564,0.0,0.12,0.23,0.0,0.23,0.0,0.32,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.06,6
860324144,0.04,0.0,0.0,0.12,0.13,0.0,0.51,0.0,0.06,0.07,0.0,0.0,0.0,0.01,0.06,6
860327745,0.38,0.0,0.0,0.03,0.0,0.03,0.24,0.0,0.25,0.04,0.0,0.0,0.0,0.0,0.03,0
860401223,0.0,0.0,0.0,0.05,0.0,0.03,0.57,0.11,0.05,0.0,0.0,0.0,0.0,0.0,0.18,6
860404687,0.0,0.0,0.04,0.23,0.14,0.0,0.36,0.05,0.04,0.04,0.0,0.02,0.01,0.01,0.08,6
860409636,0.0,0.0,0.0,0.0,0.07,0.0,0.57,0.0,0.0,0.0,0.0,0.08,0.0,0.23,0.03,6
860430037,0.04,0.11,0.0,0.1,0.26,0.0,0.32,0.0,0.01,0.15,0.01,0.0,0.0,0.01,0.0,6
860481941,0.0,0.02,0.0,0.0,0.09,0.01,0.49,0.0,0.12,0.0,0.0,0.06,0.0,0.14,0.07,6
860505273,0.0,0.0,0.0,0.04,0.0,0.0,0.48,0.39,0.05,0.0,0.0,0.0,0.0,0.01,0.04,6
860593786,0.0,0.0,0.0,0.01,0.01,0.02,0.35,0.0,0.05,0.0,0.01,0.0,0.0,0.0,0.56,14
860597661,0.0,0.0,0.0,0.01,0.0,0.01,0.08,0.0,0.17,0.01,0.54,0.07,0.05,0.01,0.06,10
860615007,0.0,0.0,0.0,0.04,0.45,0.0,0.09,0.01,0.21,0.06,0.0,0.0,0.13,0.0,0.0,4
860640183,0.0,0.0,0.0,0.0,0.0,0.04,0.33,0.0,0.02,0.0,0.23,0.08,0.04,0.0,0.26,6
860644388,0.0,0.01,0.0,0.15,0.08,0.0,0.36,0.03,0.08,0.02,0.0,0.0,0.26,0.0,0.02,6
860650514,0.0,0.0,0.0,0.1,0.0,0.0,0.27,0.45,0.15,0.0,0.01,0.0,0.01,0.01,0.0,7
860660875,0.01,0.0,0.0,0.49,0.1,0.0,0.2,0.0,0.03,0.0,0.0,0.0,0.12,0.05,0.0,3
860665712,0.02,0.0,0.0,0.24,0.16,0.0,0.3,0.0,0.07,0.04,0.0,0.0,0.06,0.04,0.07,6
